sample	strainID	f_metacal
P25_1_16	HAMBI_0403	0.03803569899846099
P25_2_0	HAMBI_1977	0.9699410329312317
P25_2_0	HAMBI_0403	0.0300589670687683
P25_2_16	HAMBI_1977	0.8656130436952785
P25_2_16	HAMBI_0403	0.13438695630472147
P25_s_0	HAMBI_1977	0.6978485715566051
P25_s_0	HAMBI_0403	0.3021514284433949
P26_1_0	HAMBI_1977	0.9946518366861041
P26_1_0	HAMBI_0403	0.005348163313895852
P26_1_16	HAMBI_1977	0.9901469617331352
P26_1_16	HAMBI_0403	0.009853038266864803
P26_1_256	HAMBI_1977	0.9997015543850678
P26_1_256	HAMBI_0403	2.9844561493224195e-4
P26_1_64	HAMBI_1977	0.996323942897944
P26_1_64	HAMBI_0403	0.003676057102055932
P26_2_0	HAMBI_1977	0.990087394265353
P26_2_0	HAMBI_0403	0.009912605734647069
P26_2_16	HAMBI_1977	0.9930390525449304
P26_2_16	HAMBI_0403	0.006960947455069559
P26_2_256	HAMBI_1977	0.9997508114590389
P26_2_256	HAMBI_0403	2.491885409610943e-4
P26_2_64	HAMBI_1977	0.9903537918611988
P26_2_64	HAMBI_0403	0.00964620813880129
P26_s_0	HAMBI_1977	0.7058651014088745
P26_s_0	HAMBI_0403	0.29413489859112557
P27_1_0	HAMBI_0403	0.6552052533880944
P27_1_0	HAMBI_1896	0.3447947466119055
P27_1_16	HAMBI_0403	0.6154762448606579
P27_1_16	HAMBI_1896	0.3845237551393421
P27_1_256	HAMBI_0403	0.0011637985661367566
P27_1_256	HAMBI_1896	0.9988362014338632
P27_1_64	HAMBI_0403	0.0030612402225509154
P27_1_64	HAMBI_1896	0.9969387597774491
P27_2_0	HAMBI_0403	0.6775165663509675
P27_2_0	HAMBI_1896	0.32248343364903265
P27_2_16	HAMBI_0403	0.6386989377475646
P27_2_16	HAMBI_1896	0.36130106225243547
P27_2_256	HAMBI_0403	0.002025537164569124
P27_2_256	HAMBI_1896	0.9979744628354309
P27_2_64	HAMBI_0403	0.0015093626414384384
P27_2_64	HAMBI_1896	0.9984906373585616
P27_s_0	HAMBI_0403	0.2890629745963509
P27_s_0	HAMBI_1896	0.7109370254036491
P28_1_0	HAMBI_0403	0.0063593699356550215
P28_1_0	HAMBI_1896	0.9936406300643449
P28_1_16	HAMBI_0403	0.0038463680242656244
P28_1_16	HAMBI_1896	0.9961536319757345
P28_1_256	HAMBI_0403	0.00303313934660983
P28_1_256	HAMBI_1896	0.9969668606533901
P28_1_64	HAMBI_0403	0.005297938549627586
P28_1_64	HAMBI_1896	0.9947020614503724
P28_2_0	HAMBI_0403	0.005195313346906749
P28_2_0	HAMBI_1896	0.9948046866530932
P28_2_16	HAMBI_0403	0.0035128389948725623
P28_2_16	HAMBI_1896	0.9964871610051276
P28_2_256	HAMBI_0403	0.0038940749583026187
P28_2_256	HAMBI_1896	0.9961059250416973
P28_2_64	HAMBI_0403	0.007249026973379603
P28_2_64	HAMBI_1896	0.9927509730266204
P28_s_0	HAMBI_0403	0.32333141009895494
P28_s_0	HAMBI_1896	0.6766685899010452
P29_1_0	HAMBI_0403	0.0010643723891985595
P29_1_0	HAMBI_1287	0.9989356276108015
P29_1_16	HAMBI_0403	0.0037623557266574085
P29_1_16	HAMBI_1287	0.9962376442733426
P29_1_256	HAMBI_0403	0.0018219462109301905
P29_1_256	HAMBI_1287	0.9981780537890698
P29_2_0	HAMBI_0403	0.0016778838930418603
P29_2_0	HAMBI_1287	0.9983221161069581
P29_2_16	HAMBI_0403	0.004223401541449686
P29_2_16	HAMBI_1287	0.9957765984585503
P29_2_256	HAMBI_0403	0.0028879192952950407
P29_2_256	HAMBI_1287	0.9971120807047049
P29_2_64	HAMBI_0403	0.0012849003691083206
P29_2_64	HAMBI_1287	0.9987150996308917
P29_s_0	HAMBI_0403	0.15242506380692356
P29_s_0	HAMBI_1287	0.8475749361930764
P02_s_0	HAMBI_1977	0.03595025301908202
P02_s_0	HAMBI_0403	0.964049746980918
P30_1_0	HAMBI_0403	0.002139335530101329
P30_1_0	HAMBI_1287	0.9978606644698986
P30_1_16	HAMBI_0403	0.007970688128908714
P30_1_16	HAMBI_1287	0.9920293118710913
P30_1_256	HAMBI_0403	0.00989810610362732
P30_1_256	HAMBI_1287	0.9901018938963727
P30_1_64	HAMBI_0403	0.0038676214879182695
P30_1_64	HAMBI_1287	0.9961323785120817
P30_2_16	HAMBI_0403	0.0050849718863961585
P30_2_16	HAMBI_1287	0.9949150281136039
P30_2_256	HAMBI_0403	0.006913595102493572
P30_2_256	HAMBI_1287	0.9930864048975064
P30_s_0	HAMBI_0403	0.21522145769952902
P30_s_0	HAMBI_1287	0.7847785423004711
P31_1_0	HAMBI_1977	0.9739685626464895
P31_1_0	HAMBI_0403	0.02603143735351055
P31_1_16	HAMBI_1977	0.9669392744009402
P31_1_16	HAMBI_0403	0.03306072559905983
P31_1_256	HAMBI_1977	0.001148049229490809
P31_1_256	HAMBI_0403	0.9988519507705091
P31_1_64	HAMBI_1977	0.002039830348494964
P31_1_64	HAMBI_0403	0.997960169651505
P31_2_0	HAMBI_1977	0.9758901388381879
P31_2_0	HAMBI_0403	0.024109861161812053
P31_2_16	HAMBI_1977	0.9249330564577134
P31_2_16	HAMBI_0403	0.07506694354228653
P31_2_256	HAMBI_1977	0.0014851660160726382
P31_2_256	HAMBI_0403	0.9985148339839273
P31_2_64	HAMBI_1977	0.001675624302442736
P31_2_64	HAMBI_0403	0.9983243756975573
P31_s_0	HAMBI_1977	0.7078179432789975
P31_s_0	HAMBI_0403	0.29218205672100245
P32_1_0	HAMBI_1977	0.9479239149763592
P32_1_0	HAMBI_0403	0.05207608502364077
P32_1_16	HAMBI_1977	0.9597627314426697
P32_1_16	HAMBI_0403	0.04023726855733034
P32_1_256	HAMBI_1977	0.9538515218859609
P32_1_256	HAMBI_0403	0.04614847811403903
P32_1_64	HAMBI_1977	0.9332257841568848
P32_1_64	HAMBI_0403	0.06677421584311517
P32_2_0	HAMBI_1977	0.9601718962340239
P32_2_0	HAMBI_0403	0.039828103765976106
P32_2_16	HAMBI_1977	0.9648440906372638
P32_2_16	HAMBI_0403	0.03515590936273621
P32_2_256	HAMBI_1977	0.9650469850230644
P32_2_256	HAMBI_0403	0.03495301497693557
P32_2_64	HAMBI_1977	0.9370218436180048
P32_2_64	HAMBI_0403	0.06297815638199518
P32_s_0	HAMBI_1977	0.6938383825803942
P32_s_0	HAMBI_0403	0.30616161741960574
P33_1_0	HAMBI_0403	0.6550077268634061
P33_1_0	HAMBI_1896	0.34499227313659386
P33_1_16	HAMBI_0403	0.6420121328267318
P33_1_16	HAMBI_1896	0.3579878671732682
P33_1_256	HAMBI_0403	0.6659545161961266
P33_1_256	HAMBI_1896	0.3340454838038735
P33_1_64	HAMBI_0403	0.636378943092146
P33_1_64	HAMBI_1896	0.36362105690785396
P33_2_0	HAMBI_0403	0.6500490334649981
P33_2_0	HAMBI_1896	0.34995096653500196
P33_2_16	HAMBI_0403	0.6543599961518956
P33_2_16	HAMBI_1896	0.34564000384810445
P33_2_256	HAMBI_0403	0.6739692908992077
P33_2_256	HAMBI_1896	0.3260307091007924
P33_2_64	HAMBI_0403	0.6467912875341598
P33_2_64	HAMBI_1896	0.3532087124658402
P33_s_0	HAMBI_0403	0.25004594385649076
P33_s_0	HAMBI_1896	0.7499540561435093
P34_1_0	HAMBI_0403	0.6998560400605031
P34_1_0	HAMBI_1896	0.30014395993949694
P34_1_16	HAMBI_0403	0.7034418825365365
P34_1_16	HAMBI_1896	0.2965581174634635
P34_1_256	HAMBI_0403	0.6854210655908682
P34_1_256	HAMBI_1896	0.31457893440913165
P34_1_64	HAMBI_0403	0.6787612724342247
P34_1_64	HAMBI_1896	0.32123872756577526
P34_2_0	HAMBI_0403	0.7141424820134319
P34_2_0	HAMBI_1896	0.28585751798656817
P34_2_16	HAMBI_0403	0.6922705935063383
P34_2_16	HAMBI_1896	0.3077294064936617
P34_2_256	HAMBI_0403	0.6720082963059222
P34_2_256	HAMBI_1896	0.32799170369407776
P34_2_64	HAMBI_0403	0.7300611077579857
P34_2_64	HAMBI_1896	0.26993889224201434
P34_s_0	HAMBI_0403	0.300527891519593
P34_s_0	HAMBI_1896	0.699472108480407
P35_1_0	HAMBI_0403	0.0015218089178049906
P35_1_0	HAMBI_1287	0.998478191082195
P35_1_16	HAMBI_0403	0.005055536952509299
P35_1_16	HAMBI_1287	0.9949444630474907
P35_1_256	HAMBI_0403	0.008552216236021495
P35_1_256	HAMBI_1287	0.9914477837639785
P35_1_64	HAMBI_0403	0.003750151875973975
P35_1_64	HAMBI_1287	0.996249848124026
P35_2_0	HAMBI_0403	0.0023550126976236694
P35_2_0	HAMBI_1287	0.9976449873023764
P35_2_16	HAMBI_0403	0.006775322026559263
P35_2_16	HAMBI_1287	0.9932246779734407
P35_2_256	HAMBI_0403	0.010895638637073555
P35_2_256	HAMBI_1287	0.9891043613629265
P35_2_64	HAMBI_0403	0.005068301325916342
P35_2_64	HAMBI_1287	0.9949316986740836
P35_s_0	HAMBI_0403	0.1839415052037523
P35_s_0	HAMBI_1287	0.8160584947962477
P36_1_0	HAMBI_0403	0.0030465765053403608
P36_1_0	HAMBI_1287	0.9969534234946595
P36_1_16	HAMBI_0403	0.8307641929978308
P36_1_16	HAMBI_1287	0.16923580700216925
P36_1_256	HAMBI_0403	0.9390511679596524
P36_1_256	HAMBI_1287	0.0609488320403476
P36_1_64	HAMBI_0403	0.8297052992430591
P36_1_64	HAMBI_1287	0.17029470075694095
P36_2_16	HAMBI_0403	0.8531627456236865
P36_2_16	HAMBI_1287	0.1468372543763134
P36_2_256	HAMBI_0403	0.8616743192951868
P36_2_256	HAMBI_1287	0.1383256807048133
P36_2_64	HAMBI_0403	0.8058896050630613
P36_2_64	HAMBI_1287	0.19411039493693877
P36_s_0	HAMBI_0403	0.39355824702450865
P36_s_0	HAMBI_1287	0.6064417529754914
P37_1_0	HAMBI_1977	0.16737344634173698
P37_1_0	HAMBI_1287	0.832626553658263
P37_1_16	HAMBI_1977	0.0034833995688732717
P37_1_16	HAMBI_1287	0.9965166004311268
P37_1_256	HAMBI_1977	3.028502691562357e-4
P37_1_256	HAMBI_1287	0.9996971497308437
P37_1_64	HAMBI_1977	2.73690793618069e-4
P37_1_64	HAMBI_1287	0.9997263092063818
P37_2_0	HAMBI_1977	0.16101499636297023
P37_2_0	HAMBI_1287	0.8389850036370298
P37_2_16	HAMBI_1977	0.003143114042237505
P37_2_16	HAMBI_1287	0.9968568859577626
P37_2_256	HAMBI_1977	5.516251028578749e-4
P37_2_256	HAMBI_1287	0.9994483748971421
P37_2_64	HAMBI_1977	6.545290686687479e-4
P37_2_64	HAMBI_1287	0.9993454709313313
P37_s_0	HAMBI_1977	0.7439091099108283
P37_s_0	HAMBI_1287	0.25609089008917174
P38_1_16	HAMBI_1977	0.10797649800863006
P38_1_16	HAMBI_1287	0.8920235019913698
P38_1_256	HAMBI_1977	0.19245474854105812
P38_1_256	HAMBI_1287	0.8075452514589418
P38_1_64	HAMBI_1977	0.13187223441426163
P38_1_64	HAMBI_1287	0.8681277655857382
P38_2_0	HAMBI_1977	0.09676371002001313
P38_2_0	HAMBI_1287	0.9032362899799868
P38_2_16	HAMBI_1977	0.13184892771750292
P38_2_16	HAMBI_1287	0.8681510722824971
P38_2_256	HAMBI_1977	0.20266388941254046
P38_2_256	HAMBI_1287	0.7973361105874596
P38_2_64	HAMBI_1977	0.00310029914133004
P38_2_64	HAMBI_1287	0.99689970085867
P38_s_0	HAMBI_1977	0.7700438288605755
P38_s_0	HAMBI_1287	0.2299561711394245
P39_1_0	HAMBI_1896	0.2355763573434222
P39_1_0	HAMBI_1287	0.7644236426565778
P39_1_16	HAMBI_1896	0.27526785915447344
P39_1_16	HAMBI_1287	0.7247321408455266
P39_1_256	HAMBI_1896	0.0029267505784355843
P39_1_256	HAMBI_1287	0.9970732494215645
P39_1_64	HAMBI_1896	0.002133695859764717
P39_1_64	HAMBI_1287	0.9978663041402352
P39_2_0	HAMBI_1896	0.2346554211813261
P39_2_0	HAMBI_1287	0.7653445788186739
P39_2_16	HAMBI_1896	0.2564302935835109
P39_2_16	HAMBI_1287	0.7435697064164891
P39_2_256	HAMBI_1896	0.003329874901656623
P39_2_256	HAMBI_1287	0.9966701250983433
P39_2_64	HAMBI_1896	0.0031460910229446854
P39_2_64	HAMBI_1287	0.9968539089770553
P39_s_0	HAMBI_1896	0.7305114409400734
P39_s_0	HAMBI_1287	0.2694885590599267
P40_1_0	HAMBI_1896	0.03100614188433148
P40_1_0	HAMBI_1287	0.9689938581156685
P40_1_16	HAMBI_1896	0.057486297089895604
P40_1_16	HAMBI_1287	0.9425137029101044
P40_1_256	HAMBI_1896	0.18461916993021762
P40_1_256	HAMBI_1287	0.8153808300697823
P40_1_64	HAMBI_1896	0.0745708911290318
P40_1_64	HAMBI_1287	0.9254291088709682
P40_2_0	HAMBI_1896	0.06006103956068435
P40_2_0	HAMBI_1287	0.9399389604393156
P40_2_16	HAMBI_1896	0.07716264019761439
P40_2_16	HAMBI_1287	0.9228373598023857
P40_2_256	HAMBI_1896	0.3667498315744603
P40_2_256	HAMBI_1287	0.6332501684255396
P40_2_64	HAMBI_1896	0.09957731889453414
P40_2_64	HAMBI_1287	0.9004226811054657
P40_s_0	HAMBI_1896	0.7018312591654673
P40_s_0	HAMBI_1287	0.29816874083453265
P41_1_0	HAMBI_1977	0.8358105153818665
P41_1_0	HAMBI_1287	0.16418948461813346
P41_1_16	HAMBI_1977	0.7702711721198853
P41_1_16	HAMBI_1287	0.2297288278801147
P41_1_256	HAMBI_1977	0.004931676822695929
P41_1_256	HAMBI_1287	0.9950683231773041
P41_1_64	HAMBI_1977	0.002378805509854003
P41_1_64	HAMBI_1287	0.997621194490146
P41_2_0	HAMBI_1977	0.781681597218926
P41_2_0	HAMBI_1287	0.21831840278107395
P41_2_16	HAMBI_1977	0.017211285574361617
P41_2_16	HAMBI_1287	0.9827887144256384
P41_2_256	HAMBI_1977	0.0030523246770390545
P41_2_256	HAMBI_1287	0.9969476753229609
P41_2_64	HAMBI_1977	0.004575391654930247
P41_2_64	HAMBI_1287	0.9954246083450697
P41_s_0	HAMBI_1977	0.8067013365732966
P41_s_0	HAMBI_1287	0.19329866342670338
P42_1_0	HAMBI_1977	0.681387890697163
P42_1_0	HAMBI_1287	0.31861210930283695
P42_1_16	HAMBI_1977	0.7579904599585369
P42_1_16	HAMBI_1287	0.24200954004146324
P42_1_256	HAMBI_1977	0.7782776804582465
P42_1_256	HAMBI_1287	0.22172231954175356
P42_1_64	HAMBI_1977	0.760763991124839
P42_1_64	HAMBI_1287	0.23923600887516114
P42_2_0	HAMBI_1977	0.642064635256931
P42_2_0	HAMBI_1287	0.357935364743069
P42_2_16	HAMBI_1977	0.7110443207152317
P42_2_16	HAMBI_1287	0.28895567928476834
P42_2_256	HAMBI_1977	0.8824316017759124
P42_2_256	HAMBI_1287	0.11756839822408763
P42_2_64	HAMBI_1977	0.7408901819925146
P42_2_64	HAMBI_1287	0.25910981800748534
P42_s_0	HAMBI_1977	0.7702923369508102
P42_s_0	HAMBI_1287	0.2297076630491898
P43_1_16	HAMBI_1896	0.609718998985367
P43_1_16	HAMBI_1287	0.390281001014633
P43_1_256	HAMBI_1896	0.014034107862463435
P43_1_256	HAMBI_1287	0.9859658921375366
P43_1_64	HAMBI_1896	0.4365674105379248
P43_1_64	HAMBI_1287	0.5634325894620751
P43_2_16	HAMBI_1896	0.6579025241953258
P43_2_16	HAMBI_1287	0.3420974758046743
P43_2_256	HAMBI_1896	0.013655990863308144
P43_2_256	HAMBI_1287	0.9863440091366918
P43_2_64	HAMBI_1896	0.6975522041993876
P43_2_64	HAMBI_1287	0.3024477958006125
P43_s_0	HAMBI_1896	0.8226177655194027
P43_s_0	HAMBI_1287	0.17738223448059734
P44_1_16	HAMBI_1896	0.5720542093602203
P44_1_16	HAMBI_1287	0.42794579063977967
P44_1_256	HAMBI_1896	0.8489107201297332
P44_1_256	HAMBI_1287	0.15108927987026674
P44_1_64	HAMBI_1896	0.6919871465398679
P44_1_64	HAMBI_1287	0.30801285346013196
P44_2_16	HAMBI_1896	0.5725762135108611
P44_2_16	HAMBI_1287	0.427423786489139
P44_2_256	HAMBI_1896	0.7918612173873875
P44_2_256	HAMBI_1287	0.2081387826126124
P44_2_64	HAMBI_1896	0.7026348637908418
P44_2_64	HAMBI_1287	0.2973651362091581
P44_s_0	HAMBI_1896	0.68881065683334
P44_s_0	HAMBI_1287	0.31118934316665997
P45_1_0	HAMBI_1977	0.7136812973105097
P45_1_0	HAMBI_1896	0.28631870268949033
P45_1_16	HAMBI_1977	0.5839787203985819
P45_1_16	HAMBI_1896	0.41602127960141816
P45_1_256	HAMBI_1977	0.0019949975632488366
P45_1_256	HAMBI_1896	0.998005002436751
P45_1_64	HAMBI_1977	0.4815728306234734
P45_1_64	HAMBI_1896	0.5184271693765267
P45_2_0	HAMBI_1977	0.5173662901902147
P45_2_0	HAMBI_1896	0.4826337098097852
P45_2_16	HAMBI_1977	0.6441917937877653
P45_2_16	HAMBI_1896	0.35580820621223475
P45_2_256	HAMBI_1977	0.0014268444690494582
P45_2_256	HAMBI_1896	0.9985731555309505
P45_2_64	HAMBI_1977	0.0018182712869243029
P45_2_64	HAMBI_1896	0.9981817287130758
P45_s_0	HAMBI_1977	0.8637463344219617
P45_s_0	HAMBI_1896	0.13625366557803828
P46_1_0	HAMBI_1977	0.6651521130308106
P46_1_0	HAMBI_1896	0.33484788696918927
P46_1_16	HAMBI_1977	0.6681225463458196
P46_1_16	HAMBI_1896	0.3318774536541803
P46_1_256	HAMBI_1977	0.699629311033154
P46_1_256	HAMBI_1896	0.30037068896684604
P46_1_64	HAMBI_1977	0.7023912381851455
P46_1_64	HAMBI_1896	0.2976087618148545
P46_2_0	HAMBI_1977	0.6776692983387611
P46_2_0	HAMBI_1896	0.32233070166123884
P46_2_16	HAMBI_1977	0.6959751446513446
P46_2_16	HAMBI_1896	0.3040248553486554
P46_2_256	HAMBI_1977	0.7840358851313556
P46_2_256	HAMBI_1896	0.21596411486864442
P46_2_64	HAMBI_1977	0.6911620067129174
P46_2_64	HAMBI_1896	0.3088379932870826
P46_s_0	HAMBI_1977	0.8120535188734908
P46_s_0	HAMBI_1896	0.18794648112650927
P47_1_0	HAMBI_1977	0.823205735469334
P47_1_0	HAMBI_1896	0.17679426453066613
P47_1_16	HAMBI_1977	0.8182340106604082
P47_1_16	HAMBI_1896	0.18176598933959184
P47_1_256	HAMBI_1977	0.001065963087547869
P47_1_256	HAMBI_1896	0.9989340369124522
P47_1_64	HAMBI_1977	0.0014589229137086106
P47_1_64	HAMBI_1896	0.9985410770862915
P47_2_0	HAMBI_1977	0.7961681811976272
P47_2_0	HAMBI_1896	0.20383181880237275
P47_2_16	HAMBI_1977	0.7327896031549493
P47_2_16	HAMBI_1896	0.26721039684505066
P47_2_256	HAMBI_1977	0.0016427798925952352
P47_2_256	HAMBI_1896	0.9983572201074048
P47_2_64	HAMBI_1977	0.002287353167049179
P47_2_64	HAMBI_1896	0.9977126468329508
P47_s_0	HAMBI_1977	0.9040548609720696
P47_s_0	HAMBI_1896	0.09594513902793037
P48_1_0	HAMBI_1977	0.8051779126000365
P48_1_0	HAMBI_1896	0.19482208739996365
P48_1_16	HAMBI_1977	0.8441042207427117
P48_1_16	HAMBI_1896	0.15589577925728831
P48_1_256	HAMBI_1977	0.7739695909613751
P48_1_256	HAMBI_1896	0.22603040903862495
P48_1_64	HAMBI_1977	0.7402468929877102
P48_1_64	HAMBI_1896	0.2597531070122899
P48_2_0	HAMBI_1977	0.7990665433506158
P48_2_0	HAMBI_1896	0.20093345664938428
P48_2_16	HAMBI_1977	0.7377149051785133
P48_2_16	HAMBI_1896	0.26228509482148665
P48_2_256	HAMBI_1977	0.7894144242132051
P48_2_256	HAMBI_1896	0.210585575786795
P48_2_64	HAMBI_1977	0.7694192395768458
P48_2_64	HAMBI_1896	0.23058076042315423
P48_s_0	HAMBI_1977	0.8804450801056802
P48_s_0	HAMBI_1896	0.11955491989431981
