plate_name	plate_number	bioscreen_well	replicate	sp_hist	strep_conc	sp_filtrate	y0	mumax	r2
bioscreen_strep_02	1	30	5	ANC_1287	4096	NA	0.08160532828299123	0.007062428285036289	0.9786860640010838
bioscreen_strep_02	1	31	1	ANC_1896	4096	NA	0.08006238240460031	0.00899762282183564	0.9824624112089135
bioscreen_strep_02	1	32	2	ANC_1896	4096	NA	0.07935271935842393	0.010460795495231323	0.9935164795787634
bioscreen_strep_02	1	33	3	ANC_1896	4096	NA	0.0793070040535076	0.011787013505175024	0.9961949780436674
bioscreen_strep_02	1	34	4	ANC_1896	4096	NA	0.07870146031286228	0.012279574860755343	0.9930713371215948
bioscreen_strep_02	1	35	5	ANC_1896	4096	NA	0.07897288257486462	0.011445071620589962	0.991964106042486
bioscreen_strep_02	1	36	1	ANC_1977	4096	NA	0.07900253851262135	0.009647663627015373	0.9883346785245646
bioscreen_strep_02	1	37	2	ANC_1977	4096	NA	0.07897292203624022	0.011446062784522508	0.9887357822334994
bioscreen_strep_02	1	38	3	ANC_1977	4096	NA	0.0795748525804701	0.009948682903753945	0.9838359185310827
bioscreen_strep_02	1	39	4	ANC_1977	4096	NA	0.08092196268749682	0.0074254314244493755	0.9852504934587403
bioscreen_strep_02	1	4	4	ANC_0403	2048	NA	0.07978126538798692	0.00927097899460054	0.9967733721200773
bioscreen_strep_02	1	40	5	ANC_1977	4096	NA	0.08135096770912051	0.006371392668904629	0.9742944353700774
bioscreen_strep_02	2	41	1	EVO_0403	0	NA	0.0053567382497849945	0.30266548500921303	0.9997383538391933
bioscreen_strep_02	2	42	2	EVO_0403	0	NA	0.005088635810391971	0.30591396293970735	0.9997227802010048
bioscreen_strep_02	2	43	3	EVO_0403	0	NA	0.004902776454980177	0.3062317964120782	0.9997087934756472
bioscreen_strep_02	2	44	4	EVO_0403	0	NA	0.0050419519052382015	0.3034527885438623	0.9997328031707399
bioscreen_strep_02	2	45	5	EVO_0403	0	NA	0.005052796845851195	0.3001312126389955	0.9997100320276193
bioscreen_strep_02	2	46	1	EVO_1287	0	NA	0.009473139688928368	0.27440192760267884	0.999893750436024
bioscreen_strep_02	2	47	2	EVO_1287	0	NA	0.009307252416792304	0.2740178081077332	0.9998969369031852
bioscreen_strep_02	2	48	3	EVO_1287	0	NA	0.009308894047481829	0.27485148643089496	0.9999052845768662
bioscreen_strep_02	2	49	4	EVO_1287	0	NA	0.00955124958878638	0.2746039621017387	0.9999027487058877
bioscreen_strep_02	1	5	5	ANC_0403	2048	NA	0.08034086867566845	0.008866060445177642	0.9932954284141782
bioscreen_strep_02	2	50	5	EVO_1287	0	NA	0.00875389447020322	0.28552669115838536	0.9998913270544898
bioscreen_strep_02	2	51	1	EVO_1896	0	NA	0.012453624178682027	0.15627600401693553	0.9999946837240863
bioscreen_strep_02	2	52	2	EVO_1896	0	NA	0.012162655084904397	0.1578796992735597	0.999995119067847
bioscreen_strep_02	2	53	3	EVO_1896	0	NA	0.01217151096465426	0.15966187684569122	0.9999952964075464
bioscreen_strep_02	2	54	4	EVO_1896	0	NA	0.01204167970705522	0.15940237825663006	0.9999948334141175
bioscreen_strep_02	2	55	5	EVO_1896	0	NA	0.011714168751242962	0.16033974605607706	0.999995245973218
bioscreen_strep_02	2	56	1	EVO_1977	0	NA	0.0021327435596164364	0.34225131327601205	0.9998533026202722
bioscreen_strep_02	2	57	2	EVO_1977	0	NA	0.0019465528980534314	0.34986479665662246	0.9998347886896949
bioscreen_strep_02	2	58	3	EVO_1977	0	NA	0.0018927881596983354	0.3500471716849111	0.9998276576079801
bioscreen_strep_02	2	59	4	EVO_1977	0	NA	0.0018054188076084172	0.3560915708839267	0.9998262929306897
bioscreen_strep_02	1	6	1	ANC_1287	2048	NA	0.08007540123105397	0.011052101573016311	0.9897117593339902
bioscreen_strep_02	2	60	5	EVO_1977	0	NA	0.001865121935300389	0.35104611093706856	0.9998196258774277
bioscreen_strep_02	2	61	1	EVO_0403	4	NA	0.005253092609935732	0.30319460547401	0.9996937951869517
bioscreen_strep_02	2	62	2	EVO_0403	4	NA	0.005435613355561967	0.2981608344427879	0.9997039169059284
bioscreen_strep_02	2	63	3	EVO_0403	4	NA	0.00584395644685523	0.28673449112214283	0.9996993108510067
bioscreen_strep_02	2	64	4	EVO_0403	4	NA	0.005399760340537027	0.29560691215107976	0.9997288653486758
bioscreen_strep_02	2	65	5	EVO_0403	4	NA	0.006542566801922156	0.2789568051884772	0.9997264016175889
bioscreen_strep_02	2	66	1	EVO_1287	4	NA	0.008354122562323384	0.2967573267762018	0.9998674987155608
bioscreen_strep_02	2	67	2	EVO_1287	4	NA	0.008022433959507677	0.30219124381935564	0.9998439798674313
bioscreen_strep_02	2	68	3	EVO_1287	4	NA	0.008239451884226336	0.2999321700698888	0.9998427334456798
bioscreen_strep_02	2	69	4	EVO_1287	4	NA	0.008257368583474227	0.2959662093452437	0.9998549764630063
bioscreen_strep_02	1	7	2	ANC_1287	2048	NA	0.07975814555987407	0.009788648641948164	0.9931051827251766
bioscreen_strep_02	2	70	5	EVO_1287	4	NA	0.008193768414637644	0.29593037028115027	0.9998580975470565
bioscreen_strep_02	2	71	1	EVO_1896	4	NA	0.012878682149797031	0.1553514426424897	0.9999958374895007
bioscreen_strep_02	2	72	2	EVO_1896	4	NA	0.01301902839233265	0.15436095663341007	0.9999959858066465
bioscreen_strep_02	2	73	3	EVO_1896	4	NA	0.01212435136970787	0.15948560197129508	0.9999952948866846
bioscreen_strep_02	2	74	4	EVO_1896	4	NA	0.012295228455247354	0.1579452355767581	0.9999957682845758
bioscreen_strep_02	2	75	5	EVO_1896	4	NA	0.01227824918859534	0.1574484472198834	0.9999954531862525
bioscreen_strep_02	2	76	1	EVO_1977	4	NA	0.002066037992752529	0.3439279961392146	0.9998223559893148
bioscreen_strep_02	2	77	2	EVO_1977	4	NA	0.002255621708844423	0.3408337916436944	0.9998316869562439
bioscreen_strep_02	2	78	3	EVO_1977	4	NA	0.0019545488449112377	0.34722296559023574	0.9998496227769773
bioscreen_strep_02	2	79	4	EVO_1977	4	NA	0.002140983622122501	0.3450209523923667	0.9998391488678774
bioscreen_strep_02	1	8	3	ANC_1287	2048	NA	0.08004420331687186	0.009867537815985702	0.9939483572097558
bioscreen_strep_02	2	80	5	EVO_1977	4	NA	0.0018361733187311634	0.3560532961773231	0.9998281811966238
bioscreen_strep_02	2	81	1	EVO_0403	8	NA	0.005208113217950947	0.30710151465342544	0.9996517895488095
bioscreen_strep_02	2	82	2	EVO_0403	8	NA	0.005587728003429307	0.29771350394221446	0.9997087663459105
bioscreen_strep_02	2	83	3	EVO_0403	8	NA	0.0052904193836419665	0.29836529269748435	0.9996883412347477
bioscreen_strep_02	2	84	4	EVO_0403	8	NA	0.005692598122737862	0.29104035323570526	0.9997329443576215
bioscreen_strep_02	2	85	5	EVO_0403	8	NA	0.005533195638120531	0.2907112762273568	0.999728580391125
bioscreen_strep_02	2	86	1	EVO_1287	8	NA	0.0071666111298852395	0.3160605102461313	0.9997733313031193
bioscreen_strep_02	2	87	2	EVO_1287	8	NA	0.007368246443925395	0.3109546719815478	0.9997751367446804
bioscreen_strep_02	2	88	3	EVO_1287	8	NA	0.007819231294243374	0.3035580836159924	0.9998186520180931
bioscreen_strep_02	2	89	4	EVO_1287	8	NA	0.008206248533474066	0.297008316011734	0.9998481777150559
bioscreen_strep_02	1	9	4	ANC_1287	2048	NA	0.08104349551883211	0.009781598454360907	0.9935281227961329
bioscreen_strep_02	2	90	5	EVO_1287	8	NA	0.008105136040323785	0.2980693767900613	0.999829836324709
bioscreen_strep_02	2	91	1	EVO_1896	8	NA	0.012944716992951825	0.1551436036026814	0.9999953163424986
bioscreen_strep_02	2	92	2	EVO_1896	8	NA	0.012689977803434175	0.15591476902731527	0.9999960152213028
bioscreen_strep_02	2	93	3	EVO_1896	8	NA	0.012895533020590962	0.15576197377662918	0.9999952864863888
bioscreen_strep_02	2	94	4	EVO_1896	8	NA	0.012129468884892358	0.15777470968062715	0.9999951477848893
bioscreen_strep_02	2	95	5	EVO_1896	8	NA	0.012546700317747005	0.15674806772920472	0.9999961857185108
bioscreen_strep_02	2	96	1	EVO_1977	8	NA	0.0021700800194790777	0.33877567668781877	0.9998360534456286
bioscreen_strep_02	2	97	2	EVO_1977	8	NA	0.002188200296287115	0.3430599524915115	0.9998376096520522
bioscreen_strep_02	2	98	3	EVO_1977	8	NA	0.0019797534260196014	0.3460026978659074	0.9998350139756595
bioscreen_strep_02	2	99	4	EVO_1977	8	NA	0.0019260894356940004	0.35121757679928217	0.9998072511629781
bioscreen_strep_03	1	1	1	EVO_0403	64	NA	0.004298898308499975	0.321958056219334	0.9996435675214824
bioscreen_strep_03	1	10	5	EVO_1287	64	NA	0.007745554107253958	0.29012890622796333	0.999867315163623
bioscreen_strep_03	1	100	5	EVO_1977	1024	NA	0.0017698225127169087	0.3584079501750285	0.9997765949045109
bioscreen_strep_03	2	101	1	EVO_0403	2048	NA	0.004923526069670742	0.2911113907190758	0.9997413752756417
bioscreen_strep_03	2	102	2	EVO_0403	2048	NA	0.0048506716776693425	0.29293510009256823	0.9997662626980186
bioscreen_strep_03	2	103	3	EVO_0403	2048	NA	0.003970242621731747	0.29967980114366954	0.9997439864813585
bioscreen_strep_03	2	104	4	EVO_0403	2048	NA	0.0047687091924943515	0.28717623678582355	0.9997989101487019
bioscreen_strep_03	2	105	5	EVO_0403	2048	NA	0.004530406834994546	0.28834626758499343	0.9998073444081477
bioscreen_strep_03	2	106	1	EVO_1287	2048	NA	0.008416638666607797	0.2826266963253963	0.9998797687458656
bioscreen_strep_03	2	107	2	EVO_1287	2048	NA	0.00821127926460394	0.284207622154372	0.9998792177334936
bioscreen_strep_03	2	108	3	EVO_1287	2048	NA	0.00873813294436605	0.2814006068775949	0.9998954213643078
bioscreen_strep_03	2	109	4	EVO_1287	2048	NA	0.007951960437600533	0.2910207244908685	0.9998698459609706
bioscreen_strep_03	1	11	1	EVO_1896	64	NA	0.013119018136982841	0.1554723383630762	0.9999955291509097
bioscreen_strep_03	2	110	5	EVO_1287	2048	NA	0.007578637690118267	0.2949077892721573	0.9998773170193477
bioscreen_strep_03	2	111	1	EVO_1896	2048	NA	0.013554642441120994	0.1533098213376263	0.9999958687764581
bioscreen_strep_03	2	112	2	EVO_1896	2048	NA	0.012033206450678773	0.16130245634926568	0.9999952518128801
bioscreen_strep_03	2	113	3	EVO_1896	2048	NA	0.01195448778932781	0.1620220234389431	0.9999943146462579
bioscreen_strep_03	2	114	4	EVO_1896	2048	NA	0.004769288302021755	0.22437166344198822	0.9999799777001036
bioscreen_strep_03	2	115	5	EVO_1896	2048	NA	0.012049090262592543	0.16074257333452371	0.9999953228967176
bioscreen_strep_03	2	116	1	EVO_1977	2048	NA	0.00217557739963388	0.33943196264435094	0.9998230746169158
bioscreen_strep_03	2	117	2	EVO_1977	2048	NA	0.0020472247544748743	0.3525241028883707	0.9998176510738925
bioscreen_strep_03	2	118	3	EVO_1977	2048	NA	0.002480552670098209	0.33560852437894967	0.9998335796276254
bioscreen_strep_03	2	119	4	EVO_1977	2048	NA	0.002133029333377344	0.3454518750472639	0.9997996779554912
bioscreen_strep_03	1	12	2	EVO_1896	64	NA	0.012997083647990201	0.15867348859018257	0.9999953220411893
bioscreen_strep_03	2	120	5	EVO_1977	2048	NA	0.002222102645467371	0.33914151926122665	0.9997989795208363
bioscreen_strep_03	2	121	1	EVO_0403	4096	NA	0.004979861964262803	0.2792791902297486	0.9998410642248633
bioscreen_strep_03	2	122	2	EVO_0403	4096	NA	0.004152779089486857	0.29020637524984116	0.9998078614671457
bioscreen_strep_03	2	123	3	EVO_0403	4096	NA	0.004129994283256618	0.2900924445030592	0.9998370601768891
bioscreen_strep_03	2	124	4	EVO_0403	4096	NA	0.0042547155836876	0.2894731034684403	0.999818887572253
bioscreen_strep_03	2	125	5	EVO_0403	4096	NA	0.0038229586495413794	0.2907034024179221	0.999826309279748
bioscreen_strep_03	2	126	1	EVO_1287	4096	NA	0.006531946349079334	0.315449633828527	0.9998250905218888
bioscreen_strep_03	2	127	2	EVO_1287	4096	NA	0.006792617275901531	0.31745101295068484	0.9998215160304192
bioscreen_strep_03	2	128	3	EVO_1287	4096	NA	0.006917801286288875	0.31709487713601775	0.9998321798332801
bioscreen_strep_03	2	129	4	EVO_1287	4096	NA	0.007652819575285375	0.30042665198814594	0.9998615559865339
bioscreen_strep_03	1	13	3	EVO_1896	64	NA	0.01248510310869482	0.15984201682742058	0.9999950236260623
bioscreen_strep_03	2	130	5	EVO_1287	4096	NA	0.007847378766477106	0.29720449975533275	0.9998631766403986
bioscreen_strep_03	2	131	1	EVO_1896	4096	NA	0.012063871872742297	0.1602246189441483	0.9999953288375
bioscreen_strep_03	2	132	2	EVO_1896	4096	NA	0.01189935978258869	0.15994590007924822	0.9999959711942501
bioscreen_strep_03	2	133	3	EVO_1896	4096	NA	0.011746467449456741	0.16107235141126422	0.9999967856536712
bioscreen_strep_03	2	134	4	EVO_1896	4096	NA	0.010688253769510502	0.16247562871122356	0.9999962395385994
bioscreen_strep_03	2	135	5	EVO_1896	4096	NA	0.011798801147032259	0.16075900684985808	0.9999959712336339
bioscreen_strep_03	2	136	1	EVO_1977	4096	NA	0.0019289117750110267	0.33297404918877455	0.9998480073682063
bioscreen_strep_03	2	137	2	EVO_1977	4096	NA	0.001999555288295263	0.33141257506024174	0.9998206336095514
bioscreen_strep_03	2	138	3	EVO_1977	4096	NA	0.0015877753125560705	0.34420302429024213	0.999815402448503
bioscreen_strep_03	2	139	4	EVO_1977	4096	NA	0.0019795576467400468	0.3333593506450738	0.9998315328983457
bioscreen_strep_03	1	14	4	EVO_1896	64	NA	0.012107942229763599	0.16123338511645058	0.9999951309167435
bioscreen_strep_03	2	140	5	EVO_1977	4096	NA	0.0018822669712544639	0.33490047460395095	0.9998093875162948
bioscreen_strep_03	1	15	5	EVO_1896	64	NA	0.012679699216694961	0.1581484414576892	0.9999954771896367
bioscreen_strep_03	1	16	1	EVO_1977	64	NA	0.002126275936463949	0.3507912473532097	0.9998333223508001
bioscreen_strep_03	1	17	2	EVO_1977	64	NA	0.001981713443321273	0.35923112722447587	0.9998060628462375
bioscreen_strep_03	1	18	3	EVO_1977	64	NA	0.0020010484796222612	0.35072659732122213	0.9998281115188328
bioscreen_strep_03	1	19	4	EVO_1977	64	NA	0.002034357275869165	0.35323980495854057	0.9998567883682755
bioscreen_strep_03	1	2	2	EVO_0403	64	NA	0.004568743865479525	0.3176987432827919	0.9996933526924572
bioscreen_strep_03	1	20	5	EVO_1977	64	NA	0.0022809716490722757	0.34388231394650276	0.9998483459170907
bioscreen_strep_03	1	21	1	EVO_0403	128	NA	0.004849840061029547	0.30933036015378834	0.9997295898726191
bioscreen_strep_03	1	22	2	EVO_0403	128	NA	0.0050724112319057825	0.30175493390965785	0.9997043519945066
bioscreen_strep_03	1	23	3	EVO_0403	128	NA	0.004933424931678822	0.29659776544797894	0.9997720044572783
bioscreen_strep_03	1	24	4	EVO_0403	128	NA	0.005350246446596231	0.29135871834932187	0.9997882211688917
bioscreen_strep_03	1	25	5	EVO_0403	128	NA	0.005311758387873314	0.29235570521154647	0.9997965040246469
bioscreen_strep_03	1	26	1	EVO_1287	128	NA	0.0076455236716782326	0.2980738339142838	0.9998758203427357
bioscreen_strep_03	1	27	2	EVO_1287	128	NA	0.007796398954042263	0.29329458869556446	0.9998818573388957
bioscreen_strep_03	1	28	3	EVO_1287	128	NA	0.008389749153918581	0.28833765731083133	0.9998784586074435
bioscreen_strep_03	1	29	4	EVO_1287	128	NA	0.00801506213843214	0.28955858833159337	0.9998656026088237
bioscreen_strep_03	1	3	3	EVO_0403	64	NA	0.004681804380990719	0.3133699168869744	0.9997120231529464
bioscreen_strep_03	1	30	5	EVO_1287	128	NA	0.008018705256569815	0.2900234910288974	0.9998499504847482
bioscreen_strep_03	1	31	1	EVO_1896	128	NA	0.012807365984462188	0.15937046262014873	0.9999949668114069
bioscreen_strep_03	1	32	2	EVO_1896	128	NA	0.011970794289857523	0.1638073532840398	0.999994523666293
bioscreen_strep_03	1	33	3	EVO_1896	128	NA	0.012370240950257195	0.1605343038037906	0.9999954702279886
bioscreen_strep_03	1	34	4	EVO_1896	128	NA	0.011744030801984214	0.16321754752676243	0.9999947884988982
bioscreen_strep_03	1	35	5	EVO_1896	128	NA	0.011867940212547305	0.16396189024753424	0.9999944284696005
bioscreen_strep_03	1	36	1	EVO_1977	128	NA	0.001999697510338697	0.35258616914150326	0.9998676079826914
bioscreen_strep_03	1	37	2	EVO_1977	128	NA	0.001997093169275501	0.3579047694862345	0.9998402795796233
bioscreen_strep_03	1	38	3	EVO_1977	128	NA	0.001870843524474632	0.3598364081439223	0.9998472094402994
bioscreen_strep_03	1	39	4	EVO_1977	128	NA	0.001818460685131161	0.36260051529449466	0.9998483717842834
bioscreen_strep_03	1	4	4	EVO_0403	64	NA	0.004834726406165517	0.3067795334817226	0.9997397859935485
bioscreen_strep_03	1	40	5	EVO_1977	128	NA	0.0017264653585212966	0.36362360783765774	0.9998085412847836
bioscreen_strep_03	1	41	1	EVO_0403	256	NA	0.004578125236215529	0.30819673559154703	0.9997115006506873
bioscreen_strep_03	1	42	2	EVO_0403	256	NA	0.005392432637079706	0.2929449207547264	0.9997284216386076
bioscreen_strep_03	1	43	3	EVO_0403	256	NA	0.005637207652146263	0.28739910132201835	0.9997752640590902
bioscreen_strep_03	1	44	4	EVO_0403	256	NA	0.005910981281978	0.2789617970946659	0.9997925805064029
bioscreen_strep_03	1	45	5	EVO_0403	256	NA	0.005933252587887119	0.2834026014196062	0.999770130114415
bioscreen_strep_03	1	46	1	EVO_1287	256	NA	0.006807018449316413	0.3124956930618911	0.9998135905162364
bioscreen_strep_03	1	47	2	EVO_1287	256	NA	0.006993990569941102	0.3116086990982271	0.9998260131850268
bioscreen_strep_03	1	48	3	EVO_1287	256	NA	0.006411970768729741	0.31564472367067414	0.9998205844861586
bioscreen_strep_03	1	49	4	EVO_1287	256	NA	0.006889551249131518	0.30537398736439875	0.9998276402431744
bioscreen_strep_03	1	5	5	EVO_0403	64	NA	0.004939562142176699	0.30559247955097413	0.9997506390263001
bioscreen_strep_03	1	50	5	EVO_1287	256	NA	0.007011019425814268	0.30651884998877915	0.9998194174400741
bioscreen_strep_03	1	51	1	EVO_1896	256	NA	0.01317976991971733	0.15705513397732868	0.9999948959154625
bioscreen_strep_03	1	52	2	EVO_1896	256	NA	0.012776850826793416	0.15936871643487105	0.9999954601425887
bioscreen_strep_03	1	53	3	EVO_1896	256	NA	0.012998428086817948	0.15855991440926584	0.9999949942038519
bioscreen_strep_03	1	54	4	EVO_1896	256	NA	0.012619671840902678	0.16095672485962398	0.9999949254593281
bioscreen_strep_03	1	55	5	EVO_1896	256	NA	0.01221978039290531	0.1612730017527171	0.9999947487243112
bioscreen_strep_03	1	56	1	EVO_1977	256	NA	0.0020901158169125164	0.34979783689363336	0.9998395625657922
bioscreen_strep_03	1	57	2	EVO_1977	256	NA	0.0021504814495187223	0.35413945086673987	0.999841223132421
bioscreen_strep_03	1	58	3	EVO_1977	256	NA	0.001913581500243478	0.35564749820960934	0.9998376447908718
bioscreen_strep_03	1	59	4	EVO_1977	256	NA	0.002282903071126645	0.35181428016776134	0.9998734693107182
bioscreen_strep_03	1	6	1	EVO_1287	64	NA	0.00892074413162839	0.27381851091626636	0.9998884529021052
bioscreen_strep_03	1	60	5	EVO_1977	256	NA	0.0020024553826175646	0.3541216454851898	0.9998136772103825
bioscreen_strep_03	1	61	1	EVO_0403	512	NA	0.004711178178848946	0.3035230958489436	0.9996299138395168
bioscreen_strep_03	1	62	2	EVO_0403	512	NA	0.005023058361029731	0.29405751107191264	0.9996587758549512
bioscreen_strep_03	1	63	3	EVO_0403	512	NA	0.005180557278815144	0.2941498963963282	0.9996795922385299
bioscreen_strep_03	1	64	4	EVO_0403	512	NA	0.0051524292650201075	0.29117660113743205	0.999695488048378
bioscreen_strep_03	1	65	5	EVO_0403	512	NA	0.005525498651979791	0.28938594120021705	0.9996836223199178
bioscreen_strep_03	1	66	1	EVO_1287	512	NA	0.0069878223475201605	0.3124673466766532	0.9998093498173596
bioscreen_strep_03	1	67	2	EVO_1287	512	NA	0.0067983607420453495	0.3107059373094405	0.9998285635715857
bioscreen_strep_03	1	68	3	EVO_1287	512	NA	0.006927188217559939	0.31014789291657896	0.9998355590078446
bioscreen_strep_03	1	69	4	EVO_1287	512	NA	0.007567066636774941	0.30115817037680603	0.9998493772755875
bioscreen_strep_03	1	7	2	EVO_1287	64	NA	0.008518789218077038	0.2782590674645984	0.9998802724064965
bioscreen_strep_03	1	70	5	EVO_1287	512	NA	0.007758740413350258	0.29685481416851756	0.9998567013493641
bioscreen_strep_03	1	71	1	EVO_1896	512	NA	0.012298257170979406	0.16074941186607036	0.9999957448392626
bioscreen_strep_03	1	72	2	EVO_1896	512	NA	0.01232598884141676	0.1621040925520527	0.9999949966847629
bioscreen_strep_03	1	73	3	EVO_1896	512	NA	0.013053538985317898	0.15854025224333065	0.9999843763177028
bioscreen_strep_03	1	74	4	EVO_1896	512	NA	0.012516219972080892	0.1596161657379091	0.9999956204845264
bioscreen_strep_03	1	75	5	EVO_1896	512	NA	0.01279539482398141	0.1607896873756479	0.9999949428833667
bioscreen_strep_03	1	76	1	EVO_1977	512	NA	0.0018973117132443343	0.3569012903550391	0.9998379895266521
bioscreen_strep_03	1	77	2	EVO_1977	512	NA	0.0019489339676222598	0.3582503435085851	0.9998258523205165
bioscreen_strep_03	1	78	3	EVO_1977	512	NA	0.0018612519276579198	0.36057529205448696	0.9998108484252015
bioscreen_strep_03	1	79	4	EVO_1977	512	NA	0.0019020765661307425	0.35894762218435367	0.99981033537233
bioscreen_strep_03	1	8	3	EVO_1287	64	NA	0.0084222008169479	0.2801839907587505	0.9998744528469234
bioscreen_strep_03	1	80	5	EVO_1977	512	NA	0.001859351443288729	0.35762140637388806	0.9997654698233894
bioscreen_strep_03	1	81	1	EVO_0403	1024	NA	0.005188418196702681	0.2937897562913767	0.9996836084759632
bioscreen_strep_03	1	82	2	EVO_0403	1024	NA	0.004200015578420848	0.30982865512940716	0.999646133780033
bioscreen_strep_03	1	83	3	EVO_0403	1024	NA	0.003971725299339492	0.3091926743404555	0.9996222828728348
bioscreen_strep_03	1	84	4	EVO_0403	1024	NA	0.004141206156806897	0.3069587177009359	0.99960960698857515
bioscreen_strep_03	1	85	5	EVO_0403	1024	NA	0.004359584460909931	0.306938880678519	0.999640653885975
bioscreen_strep_03	1	86	1	EVO_1287	1024	NA	0.009142545604093161	0.27290721547024327	0.9998790262658238
bioscreen_strep_03	1	87	2	EVO_1287	1024	NA	0.00889948245234462	0.2739796256861333	0.999870602082282
bioscreen_strep_03	1	88	3	EVO_1287	1024	NA	0.009217891096183487	0.2717636620045383	0.9998721660495098
bioscreen_strep_03	1	89	4	EVO_1287	1024	NA	0.008884766691042786	0.2752855615737187	0.9998742477843516
bioscreen_strep_03	1	9	4	EVO_1287	64	NA	0.008651197573763057	0.279539862875516	0.999869838620101
bioscreen_strep_03	1	90	5	EVO_1287	1024	NA	0.008607335298753469	0.2763946655337371	0.9998681012539863
bioscreen_strep_03	1	91	1	EVO_1896	1024	NA	0.01172694964882416	0.16501949595386325	0.9999944797124263
bioscreen_strep_03	1	92	2	EVO_1896	1024	NA	0.012793091329431664	0.15823274953867622	0.999995977180474
bioscreen_strep_03	1	93	3	EVO_1896	1024	NA	0.012545541216930146	0.15922201276903206	0.999996717539315
bioscreen_strep_03	1	94	4	EVO_1896	1024	NA	0.012659756414875907	0.15827752437354828	0.9999966461152348
bioscreen_strep_03	1	95	5	EVO_1896	1024	NA	0.012953020052125043	0.15683848175608958	0.9999966077251966
bioscreen_strep_03	1	96	1	EVO_1977	1024	NA	0.0020077425116367246	0.35561938213290945	0.9997594332259357
bioscreen_strep_03	1	97	2	EVO_1977	1024	NA	0.002035397279642279	0.35097895617904834	0.9997752912559607
bioscreen_strep_03	1	98	3	EVO_1977	1024	NA	0.0017561957853454032	0.36221404659159506	0.9997418056797674
bioscreen_strep_03	1	99	4	EVO_1977	1024	NA	0.001967816935777547	0.35342589885792464	0.9997565181778959
